timestamp, name, temperature.gpu, power.draw [W], power.limit [W], clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%], pstate
2026/09/10 08:57:41.900, NVIDIA GeForce RTX 3090, 80, 360.50 W, 370.00 W, 1470 MHz, 9501 MHz, 100 %, 95 %, P2
2026/09/10 08:57:42.001, NVIDIA GeForce RTX 3090, 80, 360.50 W, 370.00 W, 1470 MHz, 9501 MHz, 100 %, 95 %, P2
2026/09/10 08:57:42.102, NVIDIA GeForce RTX 3090, 80, 360.50 W, 370.00 W, 1470 MHz, 9501 MHz, 100 %, 95 %, P2
2026/09/10 08:57:42.203, NVIDIA GeForce RTX 3090, 80, 360.50 W, 370.00 W, 1470 MHz, 9501 MHz, 100 %, 95 %, P2
2026/09/10 08:57:42.305, NVIDIA GeForce RTX 3090, 79, 359.61 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 95 %, P2
2026/09/10 08:57:42.405, NVIDIA GeForce RTX 3090, 79, 359.61 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 95 %, P2
2026/09/10 08:57:42.506, NVIDIA GeForce RTX 3090, 79, 359.61 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 95 %, P2
2026/09/10 08:57:42.607, NVIDIA GeForce RTX 3090, 79, 359.61 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 95 %, P2
2026/09/10 08:57:42.708, NVIDIA GeForce RTX 3090, 79, 359.61 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 95 %, P2
2026/09/10 08:57:42.809, NVIDIA GeForce RTX 3090, 79, 362.44 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:42.910, NVIDIA GeForce RTX 3090, 79, 362.44 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:43.011, NVIDIA GeForce RTX 3090, 79, 362.44 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:43.112, NVIDIA GeForce RTX 3090, 79, 362.44 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:43.213, NVIDIA GeForce RTX 3090, 79, 362.44 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:43.314, NVIDIA GeForce RTX 3090, 80, 358.10 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:43.415, NVIDIA GeForce RTX 3090, 80, 358.10 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:43.516, NVIDIA GeForce RTX 3090, 80, 358.10 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:43.617, NVIDIA GeForce RTX 3090, 80, 358.10 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:43.718, NVIDIA GeForce RTX 3090, 80, 358.10 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:43.818, NVIDIA GeForce RTX 3090, 78, 356.13 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 27 %, P2
2026/09/10 08:57:43.919, NVIDIA GeForce RTX 3090, 78, 356.13 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 27 %, P2
2026/09/10 08:57:44.020, NVIDIA GeForce RTX 3090, 78, 356.13 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 27 %, P2
2026/09/10 08:57:44.121, NVIDIA GeForce RTX 3090, 78, 356.13 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 27 %, P2
2026/09/10 08:57:44.222, NVIDIA GeForce RTX 3090, 78, 356.13 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 27 %, P2
2026/09/10 08:57:44.323, NVIDIA GeForce RTX 3090, 79, 361.77 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 27 %, P2
2026/09/10 08:57:44.424, NVIDIA GeForce RTX 3090, 79, 361.77 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 27 %, P2
2026/09/10 08:57:44.525, NVIDIA GeForce RTX 3090, 79, 361.77 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 27 %, P2
2026/09/10 08:57:44.625, NVIDIA GeForce RTX 3090, 79, 361.77 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 27 %, P2
2026/09/10 08:57:44.726, NVIDIA GeForce RTX 3090, 79, 361.77 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 27 %, P2
2026/09/10 08:57:44.827, NVIDIA GeForce RTX 3090, 80, 363.02 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:44.929, NVIDIA GeForce RTX 3090, 80, 363.02 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:45.030, NVIDIA GeForce RTX 3090, 80, 363.02 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:45.130, NVIDIA GeForce RTX 3090, 80, 363.02 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:45.231, NVIDIA GeForce RTX 3090, 80, 363.02 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:45.332, NVIDIA GeForce RTX 3090, 81, 360.74 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:45.433, NVIDIA GeForce RTX 3090, 81, 360.74 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:45.534, NVIDIA GeForce RTX 3090, 81, 360.74 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:45.635, NVIDIA GeForce RTX 3090, 81, 360.74 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:45.736, NVIDIA GeForce RTX 3090, 81, 360.74 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:45.837, NVIDIA GeForce RTX 3090, 79, 355.59 W, 370.00 W, 1530 MHz, 9501 MHz, 100 %, 79 %, P2
2026/09/10 08:57:45.937, NVIDIA GeForce RTX 3090, 79, 355.59 W, 370.00 W, 1530 MHz, 9501 MHz, 100 %, 79 %, P2
2026/09/10 08:57:46.038, NVIDIA GeForce RTX 3090, 79, 355.59 W, 370.00 W, 1530 MHz, 9501 MHz, 100 %, 79 %, P2
2026/09/10 08:57:46.139, NVIDIA GeForce RTX 3090, 79, 355.59 W, 370.00 W, 1530 MHz, 9501 MHz, 100 %, 79 %, P2
2026/09/10 08:57:46.240, NVIDIA GeForce RTX 3090, 79, 355.59 W, 370.00 W, 1530 MHz, 9501 MHz, 100 %, 79 %, P2
2026/09/10 08:57:46.341, NVIDIA GeForce RTX 3090, 79, 361.76 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 79 %, P2
2026/09/10 08:57:46.442, NVIDIA GeForce RTX 3090, 79, 361.76 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 79 %, P2
2026/09/10 08:57:46.543, NVIDIA GeForce RTX 3090, 79, 361.76 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 79 %, P2
2026/09/10 08:57:46.643, NVIDIA GeForce RTX 3090, 79, 361.76 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 79 %, P2
2026/09/10 08:57:46.744, NVIDIA GeForce RTX 3090, 79, 361.76 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 79 %, P2
2026/09/10 08:57:46.845, NVIDIA GeForce RTX 3090, 80, 361.45 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:46.946, NVIDIA GeForce RTX 3090, 80, 361.45 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:47.047, NVIDIA GeForce RTX 3090, 80, 361.45 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:47.148, NVIDIA GeForce RTX 3090, 80, 361.45 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:47.249, NVIDIA GeForce RTX 3090, 80, 361.45 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:47.350, NVIDIA GeForce RTX 3090, 79, 359.92 W, 370.00 W, 1545 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:47.451, NVIDIA GeForce RTX 3090, 79, 359.92 W, 370.00 W, 1545 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:47.552, NVIDIA GeForce RTX 3090, 79, 359.92 W, 370.00 W, 1545 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:47.653, NVIDIA GeForce RTX 3090, 79, 359.92 W, 370.00 W, 1545 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:47.754, NVIDIA GeForce RTX 3090, 79, 359.92 W, 370.00 W, 1545 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:47.855, NVIDIA GeForce RTX 3090, 79, 362.33 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:47.956, NVIDIA GeForce RTX 3090, 79, 362.33 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:48.057, NVIDIA GeForce RTX 3090, 79, 362.33 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:48.158, NVIDIA GeForce RTX 3090, 79, 362.33 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:48.259, NVIDIA GeForce RTX 3090, 79, 364.83 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:48.360, NVIDIA GeForce RTX 3090, 79, 364.83 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:48.461, NVIDIA GeForce RTX 3090, 79, 364.83 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:48.562, NVIDIA GeForce RTX 3090, 79, 364.83 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:48.663, NVIDIA GeForce RTX 3090, 79, 364.83 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:48.764, NVIDIA GeForce RTX 3090, 80, 358.60 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:48.865, NVIDIA GeForce RTX 3090, 80, 358.60 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:48.966, NVIDIA GeForce RTX 3090, 80, 358.60 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:49.067, NVIDIA GeForce RTX 3090, 80, 358.60 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:49.168, NVIDIA GeForce RTX 3090, 80, 358.60 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:49.269, NVIDIA GeForce RTX 3090, 79, 355.81 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:49.369, NVIDIA GeForce RTX 3090, 79, 355.81 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:49.470, NVIDIA GeForce RTX 3090, 79, 355.81 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:49.571, NVIDIA GeForce RTX 3090, 79, 355.81 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:49.673, NVIDIA GeForce RTX 3090, 79, 355.81 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:49.774, NVIDIA GeForce RTX 3090, 79, 361.59 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:49.875, NVIDIA GeForce RTX 3090, 79, 361.59 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:49.976, NVIDIA GeForce RTX 3090, 79, 361.59 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:50.077, NVIDIA GeForce RTX 3090, 79, 361.59 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:50.177, NVIDIA GeForce RTX 3090, 79, 361.59 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:50.278, NVIDIA GeForce RTX 3090, 80, 361.14 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:50.379, NVIDIA GeForce RTX 3090, 80, 361.14 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:50.480, NVIDIA GeForce RTX 3090, 80, 361.14 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:50.581, NVIDIA GeForce RTX 3090, 80, 361.14 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:50.682, NVIDIA GeForce RTX 3090, 80, 361.14 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:50.783, NVIDIA GeForce RTX 3090, 80, 360.22 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 82 %, P2
2026/09/10 08:57:50.883, NVIDIA GeForce RTX 3090, 80, 360.22 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 82 %, P2
2026/09/10 08:57:50.984, NVIDIA GeForce RTX 3090, 80, 360.22 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 82 %, P2
2026/09/10 08:57:51.085, NVIDIA GeForce RTX 3090, 80, 360.22 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 82 %, P2
2026/09/10 08:57:51.187, NVIDIA GeForce RTX 3090, 80, 360.22 W, 370.00 W, 1485 MHz, 9501 MHz, 100 %, 82 %, P2
2026/09/10 08:57:51.288, NVIDIA GeForce RTX 3090, 79, 361.72 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 82 %, P2
2026/09/10 08:57:51.388, NVIDIA GeForce RTX 3090, 79, 361.72 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 82 %, P2
2026/09/10 08:57:51.489, NVIDIA GeForce RTX 3090, 79, 361.72 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 82 %, P2
2026/09/10 08:57:51.590, NVIDIA GeForce RTX 3090, 79, 361.72 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 82 %, P2
2026/09/10 08:57:51.691, NVIDIA GeForce RTX 3090, 79, 361.72 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 82 %, P2
2026/09/10 08:57:51.792, NVIDIA GeForce RTX 3090, 80, 365.48 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:51.893, NVIDIA GeForce RTX 3090, 80, 365.48 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:51.994, NVIDIA GeForce RTX 3090, 80, 365.48 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:52.095, NVIDIA GeForce RTX 3090, 80, 365.48 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:52.196, NVIDIA GeForce RTX 3090, 80, 365.48 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:52.297, NVIDIA GeForce RTX 3090, 81, 361.05 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:52.398, NVIDIA GeForce RTX 3090, 81, 361.05 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:52.499, NVIDIA GeForce RTX 3090, 81, 361.05 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:52.600, NVIDIA GeForce RTX 3090, 81, 361.05 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:52.701, NVIDIA GeForce RTX 3090, 81, 361.05 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:52.802, NVIDIA GeForce RTX 3090, 79, 357.61 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 24 %, P2
2026/09/10 08:57:52.902, NVIDIA GeForce RTX 3090, 79, 357.61 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 24 %, P2
2026/09/10 08:57:53.003, NVIDIA GeForce RTX 3090, 79, 357.61 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 24 %, P2
2026/09/10 08:57:53.104, NVIDIA GeForce RTX 3090, 79, 357.61 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 24 %, P2
2026/09/10 08:57:53.205, NVIDIA GeForce RTX 3090, 79, 357.61 W, 370.00 W, 1605 MHz, 9501 MHz, 100 %, 24 %, P2
2026/09/10 08:57:53.306, NVIDIA GeForce RTX 3090, 79, 362.08 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 24 %, P2
2026/09/10 08:57:53.407, NVIDIA GeForce RTX 3090, 79, 362.08 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 24 %, P2
2026/09/10 08:57:53.508, NVIDIA GeForce RTX 3090, 79, 362.08 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 24 %, P2
2026/09/10 08:57:53.609, NVIDIA GeForce RTX 3090, 79, 362.08 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 24 %, P2
2026/09/10 08:57:53.710, NVIDIA GeForce RTX 3090, 79, 362.08 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 24 %, P2
2026/09/10 08:57:53.811, NVIDIA GeForce RTX 3090, 80, 361.25 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:53.912, NVIDIA GeForce RTX 3090, 80, 361.25 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:54.013, NVIDIA GeForce RTX 3090, 80, 361.25 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:54.114, NVIDIA GeForce RTX 3090, 80, 361.25 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:54.215, NVIDIA GeForce RTX 3090, 80, 361.25 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:54.316, NVIDIA GeForce RTX 3090, 81, 358.90 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:54.417, NVIDIA GeForce RTX 3090, 81, 358.90 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:54.518, NVIDIA GeForce RTX 3090, 81, 358.90 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:54.619, NVIDIA GeForce RTX 3090, 81, 358.90 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:54.720, NVIDIA GeForce RTX 3090, 81, 358.90 W, 370.00 W, 1410 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:54.821, NVIDIA GeForce RTX 3090, 79, 357.44 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 97 %, P2
2026/09/10 08:57:54.922, NVIDIA GeForce RTX 3090, 79, 357.44 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 97 %, P2
2026/09/10 08:57:55.022, NVIDIA GeForce RTX 3090, 79, 357.44 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 97 %, P2
2026/09/10 08:57:55.123, NVIDIA GeForce RTX 3090, 79, 357.44 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 97 %, P2
2026/09/10 08:57:55.224, NVIDIA GeForce RTX 3090, 79, 357.44 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 97 %, P2
2026/09/10 08:57:55.325, NVIDIA GeForce RTX 3090, 80, 357.44 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 97 %, P2
2026/09/10 08:57:55.426, NVIDIA GeForce RTX 3090, 80, 357.44 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 97 %, P2
2026/09/10 08:57:55.527, NVIDIA GeForce RTX 3090, 80, 357.44 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 97 %, P2
2026/09/10 08:57:55.628, NVIDIA GeForce RTX 3090, 80, 357.44 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 97 %, P2
2026/09/10 08:57:55.729, NVIDIA GeForce RTX 3090, 80, 357.44 W, 370.00 W, 1425 MHz, 9501 MHz, 100 %, 97 %, P2
2026/09/10 08:57:55.830, NVIDIA GeForce RTX 3090, 80, 361.07 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:55.931, NVIDIA GeForce RTX 3090, 80, 361.07 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:56.032, NVIDIA GeForce RTX 3090, 80, 361.07 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:56.133, NVIDIA GeForce RTX 3090, 80, 361.07 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:56.234, NVIDIA GeForce RTX 3090, 80, 361.07 W, 370.00 W, 1380 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:56.334, NVIDIA GeForce RTX 3090, 79, 356.52 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:56.435, NVIDIA GeForce RTX 3090, 79, 356.52 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:56.536, NVIDIA GeForce RTX 3090, 79, 356.52 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:56.637, NVIDIA GeForce RTX 3090, 79, 356.52 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:56.739, NVIDIA GeForce RTX 3090, 79, 356.52 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:56.840, NVIDIA GeForce RTX 3090, 79, 360.20 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:56.940, NVIDIA GeForce RTX 3090, 79, 360.20 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:57.041, NVIDIA GeForce RTX 3090, 79, 360.20 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:57.142, NVIDIA GeForce RTX 3090, 79, 360.20 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:57.243, NVIDIA GeForce RTX 3090, 79, 360.20 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:57.344, NVIDIA GeForce RTX 3090, 80, 365.64 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:57.445, NVIDIA GeForce RTX 3090, 80, 365.64 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:57.546, NVIDIA GeForce RTX 3090, 80, 365.64 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:57.647, NVIDIA GeForce RTX 3090, 80, 365.64 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:57.747, NVIDIA GeForce RTX 3090, 80, 365.64 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:57.848, NVIDIA GeForce RTX 3090, 81, 361.27 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:57.949, NVIDIA GeForce RTX 3090, 81, 361.27 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:58.050, NVIDIA GeForce RTX 3090, 81, 361.27 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:58.151, NVIDIA GeForce RTX 3090, 81, 361.27 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:58.252, NVIDIA GeForce RTX 3090, 81, 361.27 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:58.352, NVIDIA GeForce RTX 3090, 79, 357.91 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:58.454, NVIDIA GeForce RTX 3090, 79, 357.91 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:58.555, NVIDIA GeForce RTX 3090, 79, 357.91 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:58.655, NVIDIA GeForce RTX 3090, 79, 357.91 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:58.757, NVIDIA GeForce RTX 3090, 79, 357.91 W, 370.00 W, 1590 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:58.858, NVIDIA GeForce RTX 3090, 80, 363.52 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:58.959, NVIDIA GeForce RTX 3090, 80, 363.52 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:59.060, NVIDIA GeForce RTX 3090, 80, 363.52 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:59.161, NVIDIA GeForce RTX 3090, 80, 363.52 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:59.261, NVIDIA GeForce RTX 3090, 80, 360.08 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:59.363, NVIDIA GeForce RTX 3090, 80, 360.08 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:59.464, NVIDIA GeForce RTX 3090, 80, 360.08 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:59.565, NVIDIA GeForce RTX 3090, 80, 360.08 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:59.666, NVIDIA GeForce RTX 3090, 80, 360.08 W, 370.00 W, 1395 MHz, 9501 MHz, 100 %, 100 %, P2
2026/09/10 08:57:59.766, NVIDIA GeForce RTX 3090, 80, 358.18 W, 370.00 W, 1515 MHz, 9501 MHz, 100 %, 75 %, P2
